sample_idx,k_4,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23
1229,3,4,5,6,7,8,9,10,11,11,12,13,14,15,16,17,18,19,20,21
1230,3,4,5,6,7,8,9,10,11,11,12,13,14,15,16,17,18,19,20,21
1231,3,4,5,6,7,8,9,10,11,11,12,13,14,15,16,17,18,19,20,21
1232,3,4,5,6,7,8,9,10,11,11,12,13,14,15,16,17,18,19,20,21
1233,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1234,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1235,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1236,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1237,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1238,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1239,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1240,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1241,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1242,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1243,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1244,1,1,1,2,2,2,3,3,3,3,3,4,5,5,5,5,5,5,5,6
1245,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1246,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1247,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1248,1,2,2,3,3,4,5,5,6,6,6,7,8,9,9,10,11,11,11,12
1249,3,4,5,6,6,7,8,8,9,9,10,11,12,13,14,15,16,17,18,19
1250,3,4,5,6,6,7,8,8,9,9,10,11,12,13,14,15,16,17,18,19
1251,3,4,5,6,6,7,8,8,9,9,10,11,12,13,14,15,16,17,18,19
1252,3,4,5,6,6,7,8,8,9,9,10,11,12,13,14,15,16,17,18,19
1253,3,4,5,6,6,7,8,8,9,9,10,11,12,13,14,15,16,17,18,19
1254,3,4,5,6,6,7,8,8,9,9,10,11,12,13,14,15,16,17,18,19
1255,1,1,1,2,2,2,3,3,3,3,3,4,5,5,5,5,5,5,5,6
1256,3,4,5,6,7,8,9,10,11,11,12,13,14,15,16,17,18,19,20,21
1257,3,4,5,6,6,7,8,8,9,9,10,11,12,13,14,15,16,17,18,19
1258,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1259,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1260,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1261,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1262,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1263,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1264,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1265,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
